Text,Rating,Sentiment
sangat tidak bagus sering error sangat tidak di sarankan untuk mendownload aplikasi ini banyak adegan fulgar banyak berita hoax 👎👎,1,Negative
"Pengaturan arsip sudah di aktiv kan, tapi pas liat di arsip tetap gaada",1,Negative
"Aplikasi aneh bin ajaib,, melanggar apa coba? Katanya melanggar komunitas yang mana coba tunjukkan melanggar yang mana? Udah gitu suruh minta email,, dkirim tapi kaga dkirim juga kode nya",1,Negative
"aplikasi saya tidak bisa komen postingan cerita begitu sebaliknya, coba upgrade otomatis dong",3,Neutral
"kalau misalnya nanti bakal update lagi, tolong banget jangan ada limit follow ya, jadi susah sekarang follow cuma 5 akun aja udah limit",4,Positive
Feednya tolong dikembalikan semula 1:1 terlihat lebih simpel dan bagus,1,Negative
"kak, akun ig saya kenapa gak bisa bikin sorotan yaa?? saya kan mau bikin sorotan baru tapi dia selalu di mode 'terjadi kesalahan"" terus",4,Positive
"bnyak bnget bug nya klo abis update, aku mau baca² komentar di reels malah kosong gada apa², trs aku mau ngirim reels pke akun aku tpi malah pertemanannya isinya di akun pacar gimana sih",1,Negative
"Kolom musik tersimpan tidak ada setelah update, ini nama nya malah tdk update nama ny kemunduran",5,Positive
Puas banget sama aplikasinya..sangat mudah di dipergunakan..banyak fitur fitur yg kece kece..thx meta,5,Positive
kembalikan dong min versi yang semula bentukkan untuk postingan nya lebih suka yang semula😫🙏,4,Positive
Ini kok sekarang banyak iklan sihhh pas liat stories???? Kesel bangettt mana iklannya pinjol semuaaa,2,Negative
Nilai update: -7/10 Menambah fitur baru❌️ Menghilangkan bug❌️ Mengurangi fitur✅️ Menambah bug di update nya✅️,1,Negative
"Aplikasi yang baik, bisa di gunakan untuk anak muda remaja untuk membuat usaha dalam mengisi waktu luang",5,Positive
instagram aneh kok saya mau buat akun gak bisa nomornya gak muncul padahal udah masukin nomor wa tolong di perbaiki,1,Negative
apk makin ke sini makin ga. jelas. bangtt efekk nya ilang semua tolong perbaiki lagi dong,1,Negative
"Sangat bagus, membantu, kreatif, inovatif, dan menginspirasi kita semua ❤️",5,Positive
aplikasi bagus mudah sosial media nya cuman pengaturan edit sampul Sorotan nya tidak bisa,3,Neutral
"baguss sekalii tapi tolong untuk komen di story nya jangan dibatasi, soalnya disitu komennya ga keluar semua cuma bisa sampe 20 aja, tolongg diperbaruii",4,Positive
"buka sg ga bisa selalu nyelag"" ga jls,aku kira krna hp ternyata engga krna dlu pke android pas ganti iphone tetep aja kek gitu hedehh pening deh",1,Negative
Bagus sih tapi filter di iPhone kok gak bisa di hp android kita juga pengen ngerasain filter iPhone,3,Neutral
Aplikasi ini sangat bagus dan tidak ada iklan bagus sekali dan juga bisa untuk chat teman atau sahabat kita sangat bagus,5,Positive
Ini kenapa gak bisa di putar video padahal aku pakai wifi dan data yang jaringannya sangat lancar,2,Negative
"tolong dong ig kalo buat story wa adain audio semuanya jangan satu ada audionya satu ga ada gitu, maaciw",4,Positive
"Tolong kembalikan uang saya, tiba-tiba saja ketarik otomatis di akun DANA saya senilai Rp42. 180, itu sepertinya tidak sengaja terpencet fitur langganannya, saya mohon kembalikan uang saya, saya membutuhkannya.",1,Negative
App Instagram. Kalau selesai update sering black screen. Tolong perbaiki,4,Positive
Aplikasi yang bagus untuk semua kalangan yang ingin membuat cerita berita dan konten konten yang menghibur..terima kasih,5,Positive
saya terkendala memuat kabar beranda tidak bisa... padahal sudah saya up date & mengosongkan memory,1,Negative
ini kenapa ya tiba2 akun saya jadi menghilang? di suruh rekam diri tapi ga berhasil² hadehhhh,1,Negative
"apknya bagus karena,kita bisa mengenal banyak orang,dan kita bisa mendapatkan teman lebih banyak disini.",5,Positive
plis beranda postingan bisa di setting. fotonya jadi 1:1. soalnya lebih aesthetic yang dulu. jadi aga aneh,1,Negative
setiap mau buka pesan lag skali nonton reels buka sg lancar giliran ngechat aja lag knp aih apknya error banget,1,Negative
"maaf ini error atau gimana ya, mau ngepost pakai lagu tapi lirik nya ga gerak samsek",3,Neutral
"instagram kok setatus ig nya ga bisa di masukin sorotan sih,tolong di perbarui lagi dong",4,Positive
"Tolong Instagram bantu saya memulihkan akun saya @debyosetyo.w6611, saya sudah mencoba menghubungi Instagram dengan berbagai macam cara dan tidak ada jawaban apapun, tolong Instagram bantu saya",1,Negative
"ig kenapa ukuran postingan fotonya teubah sihh, padahal udah bagus woii kasian yg udh edit cakep2 jd amburadul 😭😭 plis kami mohon kembalikan ukuran semula, saya mewakili masyarakat yg lain😭😭😭🙏🙏",1,Negative
Instagram The Best.Semoga sukses dan selamanya selalu menawarkan publikasi yang terbaik.🌹🌟🤲🙏❤️,5,Positive
"kenapa si ig nya gbisa dibuka? udh ngalamin ini berminggu Minggu, udh semua cara si pake tp ttp gbsa !! mohon bantuan nya yaa soalnya apk ini sangat penting !!",1,Negative
sangat bagus aplikasinya tapi sayang nya setitik nya tidak bisa di masukan sorotan,5,Positive
"Ini kenapa kok story' IG saya hanya mengirim teruss gak bisa uplod , padahal udah di-update ini kenapa ini , mohon kerja samanya pihak IG",5,Positive
"tolong kembalikan efek yang udh lama,dn jangan kan bermasalahan ke ig kmi semua, Jangn ad yang ngeleg"" 🙏🏻 tolong kembalikan seperti dlu",5,Positive
Sangat menyenangkan untuk bergabunng banyak pengalaman yang saya dapat Trimakasih.,5,Positive
"Kenapa filter foto tersimpan banyak yang hilang ya? Tolong pulihkan filter foto seperti semula, terima kasih🙏🏻",1,Negative
"baru kali ini aku IG seperti terkunci hanya menampilkan layar blank putih, mungkin akun dinonaktifkan oleh sistem 👎",1,Negative
"mudah digunakan,untuk komunikatif,interaksi sesama,bisa buat promosikan usaha",5,Positive
saya sudah download pembaruan terakhir tapi tetap belum ada fitur berbagi reels langsung ke status WhatsApp (bukan link). bagaimana cara mendapatkannya?,3,Neutral
"Tolong dong Ig ini kenapa fitur terbarunya bls komentar di story gk ada, udah di laporkan masalahnya 1 bulan Masi sama blm ada perubahan 😩",3,Neutral
Di update berikutnya kasih lah fitur history tontonan jadi untuk sekararang bintang 3 dulu kalau ada fitur history tontonan baru saya kasih bintang 5,3,Neutral
jelek ngepost aja harus nunggu sehari baru ke kirim padahal jaringan udaa bagus udaa pake wifi tetep aja jelek dah pokonya Uda hapus aja,1,Negative
knp aku GK bisa masuk dan kok selalu ada tulisan halaman TK tersedia harus di bener in dulu Ig nya,1,Negative
sering ngeleg kenapa ya dan postingan grid IG juga putus2 terus. tolong cepat perbaiki sistem nya.,3,Neutral
"Lagu banyak hilang, filter banyak hilang, instastory hilang padahal ga dihapus ataupun di arsip",1,Negative
Maaf saya hanya kasih 4 bintang karena kenapa flash kamera depan saya tidak nyala .tolong instagram diperbaiki,4,Positive
"Aplikasi yg luar biasa,sudah menemani netizen tercinta dengan segala kemajuan & perkembangan nya",5,Positive
Gak tau kenapa sekarang ig kalo posting foto suka ada garis hijau apalagi vidio susah banget di posting nya.,5,Positive
"Aplikasi ini sangat bagus utk menambah teman,mendapatkan jaringan bisnis,Karir.mendapatkan info akurat.",5,Positive
kenapa ga bisa daftar akun ya slalu ada bacaan halaman tidak tersedia padahal sinyal ku bagus,1,Negative
Instagram ini bagus banget tapi minusnya asal mau bikin nama baru selalu gak bisa,4,Positive
suara saat melihat story orang yang diikuti tidak ada dan nge lag jelek sekali tolong dibenarkan kembali,3,Neutral
Buruk abis di update malah filter ny g bisa muncul malah g bisa di pake filter ny,1,Negative
ada bug dalam akun ig saya. cuma 1 yaitu gak bisa buka story sendiri & story orang-orang. malah hitam gk bisa lihat 😌,3,Neutral
Aplikasi nya sih bagus tapi knpa yah kaun Ig saya selalu terjadi keslah mohon terjadi kesalah aneh,1,Negative
"Seru bangat enak, gini-gini tu masih ada kekurangannya lemot, suka loading -_",5,Positive
saya sangat senang menggunakan aplikasi medsos seperti Instagram karena sebuah media sosial yg digemari anak muda dan juga orang dewasa,5,Positive
Sering nge bug.Angka follower ngestuck walaupun ada follower baru.Dan ada beberapa chat yang tidak muncul.,3,Neutral
"Suka aja gitu sama Instagram, senang pake medsos Instagram. Terima kasih ya, sukses selalu 🙏🏻🙏🏻🙏🏻",5,Positive
"Bagus, Cuma sering terjadi, semakin sering buka aplikasi IG, hp semakin lemot.",5,Positive
tolong kalau mau ada update di aplikasinya jgn smpe ganggu aktivitas kita di Instagram nya juga dong..,3,Neutral
"Woilah Instagram kmaren udah bisa di pause reels atau postingan vidio orang, knapa skarang dihilangkan lagi. Untuk algoritma kah? Siall",3,Neutral
ad beberapa yg ditambah seperti musik buat aja jadi 60 detik atau 1 menit itu aja,4,Positive
tiap ganti sampul Sorotan lama banget malah kadang ga mau dia memuat doang bacaan nya padahal udh update terbaru tetap aja kaya gitu heran,1,Negative
"Bagus bgtt... Bisa buat foto, bisa buat nonton video, dll, pokok nya bagus bgt. Kayak nya Kalian harus download deh",5,Positive
"terlalu oversharing pliss, misal kalau nge rewatch story ketauan, kalau screenshot pesan ketauan dll",2,Negative
gk bisa ngerepost. padahal udh di update dan siap di update malah ngebug,1,Negative
sekarang kenapa gabisa posting foto lebih dari satu buat pake lagu ya? tolong dibetulkan,5,Positive
"kurang bagus, saat membuat lagu story tidak bisa menunjukkan tekss",3,Neutral
kenapa filter nya banyak yang hilang 😡😡 filter natural tint filter sejuta umat malah hilang,1,Negative
"kenapa sekarang instagram ga bisa menghapus akun yg pernah log in ya, tolong dong di aktifkan kembali fiturnya",3,Neutral
"Aplikasi yg bagus, banyak memberikan informasi, bisa berbagi cerita juga, senang menggunakanya",5,Positive
"Suka....hanya akhir2 ini dihalaman pencarian, banyak keluar foto dan video 17+ jadi ngeri juga😭",5,Positive
"Tolong yah , bisa gak jangan membatasi KLO saya mau mengikuti banyak org itu bikin gak nyaman dan mengecewakan",1,Negative
"Saya chat dm Instagram kok lemot banget, padahal jaringan stabil tolong perbaikan banget.",1,Negative
Aplikasi Ini sangat dominan dan juga Internasional jadi kita bisa tahu apa yg kita cari atau pemeran sinetron/Drama Korea/Drama Tiongkok pun kita bisa lihat di akun aplikasi ini 😊,4,Positive
"PLIS temen ku baru aja nyuruh komen di story nya ehh ternyata yng aku lakuin balasan story,woii fitur komen story ku manaa? aku udh coba bnyk hal dn tetep ga bisa,temen ku ngambek😭",3,Neutral
"Aneh, sekarang buat grid untuk feed susah sekali, karna bentuknya yang sudah tidak 1:1 lagi",1,Negative
"Tolong dong IG perbaikan dalam tag di komentar kenapa masuk ke DM yaa, tolong di perbaiki dong 🙏🏻 dan juga sekarang kalo komen di postingan suka ke banned dan keluar tanggal lama, itu kenapa sih",1,Negative
Aplikasi nya keren dan memuaskan buat yg berbisnis bisa jadi cuan juga dari sini,5,Positive
"bagus bangett untuk aplikasi ini karna kita jadi tau apa yang kita belum tahu, rekomendasi poll sii kayak kalian pengen upload kenang²an dsini jga bisaa💗💗",5,Positive
semuanya sudah sangat baik kecuali pembatasan untuk mencari pengikut dengan cepat,4,Positive
"Tolong akun saya yang kena retas, sementara tidak memiliki foto profil melainkan wajah foto kartun, jadi pada saat verifikasi wajah salah terus karena tidak cocok dengan foto kartun",1,Negative
Update Instagram semakin aneh hanya karena aku membuat akun Instagram banyak akun Instagramku yang followernya 2k hilang karena di nonaktifkan sama Instagram aku kecewa sama aplikasi Instagram.,1,Negative
"nge-reply komentar, tapi reply-nya malah ga ada. bagian explore juga malah ga nampilin apa2. tolong perbaiki.",4,Positive
"baguss banget sii sebenernya, tapi gara gara update jadi burikk, masa mau follback org gabisaa😭 tolong yaa",4,Positive
"sudah muak dengan instagram, sudah berkali kali saya dibatasi komen dengan alasan yang ga masuk akal. padahal saya tidak komen sara dll. tiba tiba tidak bisa komentar dan hampir ditangguhkan akun saya dengan alasan spam padahal saya tidak melakukan spam pesan hanya membalas komentar orang dikira spam... aneh ni aplikasi makin memuakkan lebih suka twitter",1,Negative
"bagus, tapi sedikit saran untuk durasi klip(stories) tolong diperpanjang yaa",5,Positive
"setelah update suka ngelag parah, mau posting foto aja ko malah gada fotonya cuma layar putih atau memuat doang",2,Negative
Terimakasih instagram. Banyak fasilitas editing yg luar biasa. Pertahankan yaaa.,5,Positive
sangat cocok untuk mencari teman dan banyak yg dapat terinspirasi,5,Positive
"Teruntuk kamu, aku sungguh merindukanmu. Tapi aku tidak ingin kamu lagi-lagi menjadi alasan ku tertawa, walaupun tawa itu hanya semu. 🥲",5,Positive
"bagus bgtt,isinya juga bagus cuman itu sesuai yg kita sering tonton ya pokonya bagus deh lopyu buat instragam",5,Positive
Ga tau kenapa fitur tersimpan saat di snapgram ga ada padahal sebelum nya ada.,1,Negative
"Aplikasi saya selalu error. Tolong perbaiki, tidak bisa upload story dll",1,Negative
"bagus sih cuman filter ig juga ngk harus di ilangin napa,kita yg kaum burik tertolong banget ama filter tapi malah di ilangin kocak",2,Negative
tolonglah pas mau ganti foto sampul sorotan lama banget jing memuat muluu gajelas banget nih aplikasi tolongg la diperbaiki,3,Neutral
Kualitas sangat bagus sekali aku posting 10 lebih video dalam 1 jam pun bisa 😘🥰🥰 aku suka instagram,5,Positive
Gagal terus mengirim pesan di akun profresioanal terdapat keterangan gagal mengirim pesan,2,Negative
Instagram tempat yang memudahkan berekspresi melalui karya atau foto-foto yang monumental.,5,Positive
kenapa instagram saya tidak bisa memuat berandaku sendiri? berandaku kosong. tolong di perbaiki segera,1,Negative
Instagram tidak jelass sekarang tiba tiba keluar mau masuk lagi malah dikasih nomor yang sudah hanguss,2,Negative
"tiap update ada yang baru dan bagus, tpi juga butuh adaptasi lgi wkwk good aja",5,Positive
"ukuran feed sekarang jadi jelek, kenapa ga 1:1 aja sih😭 mending tambah fitur edit music di feed deh daripada ganti ukuran jadi besar2 gitu😭😭",4,Positive
"saya kasih bintang 3, soalnya semnjak adanya meta al efek' ig bnyk yg ilang. bisa gk di kembalikn efek' ignya yg ilang🥲",3,Neutral
Aplikasi ini sangat bagus tapi 1 kurang nya tlong kembali kan kembali filter jj nya dong kak,5,Positive
sangat baik untuk interaksi dengan orang baru dan tidak menyusahkan para pengguna,5,Positive
"Saya sudah menjalani syarat"" nya tapi gk bisa bagi aku instagram nya jelek dan tidak bagus saya beli hp cuma untuk download ig ini tapi malah gak bisa aku beri nilai 1",1,Negative
"eh ini gimana si lama bgt update nya, mw posting di akun secc ga bisa lanskap masa? tapi di akun first dll bisa kok, knp cuma 1 akun yg ga bisa. tolong dong di perhatikan.",2,Negative
Sangat membantu dalam mempromosikan sesuatu dan menyampaikan informasi ke publik. Terus tingkat lagi performance,5,Positive
"Aplikasinya sudah bagus tapi ada kesulitan, tidak bisa mencari filter",1,Negative
"Lagi baca berita ada bbrp slide, sblm selesai baca tiba2 ilang udah ganti konten kaya ke refresh gt",1,Negative
"Makin mari makin banyak bug dah stack story video gak bisa follow orang, apa coba",1,Negative
"Halo pihak Instagram, saya kasih bintang 3 karna saya melapor masalah tentang saya ingin login ke akun saya tetapi tidak ada jawaban yang memuaskan dan tidak ada konfirmasi melalui email, saya hanya ingin segera dibantu atas masalah saya 🙏🙏",3,Neutral
sangat menyenangkan menggunakan aplikasi ini karna bisa bertemu banyak teman kerabat atau orang baru,5,Positive
"itu tolong buat rekomendasi follow yg diatas di ilangin dong min,lgi nonton scrol sg tmen malah ikut ketonton sg org yg direkomendasikan,takut dikira stalking,plis tolong ilangin",3,Neutral
Instagram knapa sih. ga bisa buka pencarian loading terus lemot beranda gajelas munculnya,3,Neutral
"Tolong tambahkan fitur follow-unfollow dan hapus semua notifikasi. Kalau sudah, saya akan tambah 1 bintang lagi. Terima kasih",4,Positive
"Alhamdulillah ,dengan Instagram ini saya terbantu untuk kedepannya lebih baik ,Krena disini banyak cara atau tutorial agar hidup lebih baik dan sehat",5,Positive
